timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_stoch_k,param_stoch_d,param_stoch_oversold,param_stoch_overbought,param_trend_ema_period,param_bar_minutes,param_htf_minutes,param_htf_ema_period,param_vol_filter_enabled,param_use_force_flat,train_score,validation_score
2026-03-18T09:08:18,EURUSD,train,4,Stochastic Mean Reversion,-22.185000000000002,https://www.quantconnect.com/project/28930245/14702de048bf1537c74bda16670e634f,-6.852,7.3,1517.0,-1.161,34.0,10000.0,9314.81,487.0,303.0,128.0,56.0,,20,1.5,2.0,60,8,0.15,8,5,25,75,50,30,60,50,0,1,,
2026-03-18T09:06:30,EURUSD,train,4,Stochastic Mean Reversion,-4.0680000000000005,https://www.quantconnect.com/project/28930245/73c447e5a88a736f26805876e83aee9e,0.598,3.4,936.0,-0.522,46.0,10000.0,10059.75,312.0,168.0,144.0,,,14,2.5,1.25,96,3,0.15,8,3,35,70,20,30,60,20,0,0,,
2026-03-18T08:59:42,EURUSD,train,4,Stochastic Mean Reversion,-9.683,https://www.quantconnect.com/project/28930245/12d4bf8541e4ede3397cc10133ac7b54,-2.069,2.1,258.0,-1.838,38.0,10000.0,9793.09,86.0,53.0,33.0,,,20,2.5,1.25,96,3,0.15,14,5,35,65,20,30,60,30,0,0,,
2026-03-18T09:05:13,EURUSD,train,4,Stochastic Mean Reversion,-10.677,https://www.quantconnect.com/project/28930245/afd431e4df7dae2f34930d57c982d5ab,-5.61,8.7,930.0,-0.689,49.0,10000.0,9439.01,310.0,157.0,153.0,,,14,1.5,1.0,60,3,0.35,8,3,25,65,20,30,60,20,0,0,,
2026-03-18T09:00:53,EURUSD,train,4,Stochastic Mean Reversion,-12.264,https://www.quantconnect.com/project/28930245/1f95ec7c7f6ba1749c308dbbece20226,-4.55,6.6,1026.0,-1.038,32.0,10000.0,9545.01,342.0,234.0,108.0,,,14,1.5,2.0,96,3,0.15,10,5,25,80,100,30,60,30,1,0,,
2026-03-18T09:00:04,EURUSD,train,4,Stochastic Mean Reversion,-13.492,https://www.quantconnect.com/project/28930245/e5567fdda5bec896b601e0118c24a644,-8.842,10.1,928.0,-0.7,34.0,10000.0,9115.84,301.0,190.0,86.0,,25.0,14,1.5,2.0,30,3,0.35,8,5,25,65,20,30,60,30,0,0,,
2026-03-18T09:08:44,EURUSD,train,4,Stochastic Mean Reversion,-30.777,https://www.quantconnect.com/project/28930245/11bae741437f8e3aa469e2fa0d4f8da3,-7.458,8.6,1911.0,-1.323,42.0,10000.0,9254.22,637.0,369.0,268.0,,,14,2.5,1.25,96,3,0.15,8,3,25,70,100,30,60,20,0,0,,
2026-03-18T09:09:14,EURUSD,train,4,Stochastic Mean Reversion,-7.688000000000001,https://www.quantconnect.com/project/28930245/1cc27fe7f9977166942052c43c3c80fe,-1.953,2.7,924.0,-0.945,44.0,10000.0,9804.72,308.0,173.0,135.0,,,14,2.5,1.25,96,8,0.15,10,5,25,80,100,30,60,30,1,0,,
2026-03-18T09:09:38,EURUSD,train,4,Stochastic Mean Reversion,-7.872000000000001,https://www.quantconnect.com/project/28930245/86e8856ae27e4349c515756055537f77,-2.174,3.4,1022.0,-0.916,40.0,10000.0,9782.61,309.0,158.0,56.0,,95.0,14,2.5,2.0,30,3,0.15,8,3,35,70,20,30,60,30,0,0,,
2026-03-18T09:10:01,EURUSD,train,4,Stochastic Mean Reversion,-10.937,https://www.quantconnect.com/project/28930245/19a426440210cc1b11773b7f7b8091e1,-5.942,8.7,921.0,-0.715,49.0,10000.0,9405.83,307.0,156.0,151.0,,,14,1.5,1.0,60,3,0.35,8,3,25,65,20,30,60,30,0,0,,
2026-03-18T09:10:22,EURUSD,train,4,Stochastic Mean Reversion,-10.329,https://www.quantconnect.com/project/28930245/139837e407d018a1bb114adb904763a2,-0.225,2.3,171.0,-1.218,33.0,10000.0,9977.47,57.0,38.0,19.0,,,20,1.5,2.0,96,3,0.15,10,5,25,80,20,30,60,30,1,0,,
2026-03-18T09:10:47,EURUSD,train,4,Stochastic Mean Reversion,-14.236,https://www.quantconnect.com/project/28930245/1ccf543a8946f8e1e179c6837d731f6b,-7.279,9.3,1033.0,-0.769,49.0,10000.0,9272.09,343.0,173.0,166.0,,4.0,14,1.5,1.0,30,3,0.35,8,5,30,65,20,30,60,30,0,0,,
2026-03-18T09:11:09,EURUSD,train,4,Stochastic Mean Reversion,-4.686999999999999,https://www.quantconnect.com/project/28930245/2515c213eb3844b76390a4f9469c2a69,-1.432,2.9,546.0,-1.085,44.0,10000.0,9856.79,182.0,102.0,80.0,,,14,1.5,1.25,96,3,0.15,8,3,30,70,20,30,60,30,1,0,,
2026-03-18T09:11:33,EURUSD,train,4,Stochastic Mean Reversion,-41.778,https://www.quantconnect.com/project/28930245/23f23b3cfaab255d1bc1378cb8d8feff,-19.866,22.5,1182.0,-1.254,31.0,10000.0,8013.41,388.0,263.0,107.0,,18.0,14,1.5,2.0,30,3,0.35,10,5,20,65,100,30,60,30,1,0,,
2026-03-18T09:12:13,EURUSD,train,4,Stochastic Mean Reversion,-12.746000000000002,https://www.quantconnect.com/project/28930245/38a5340ac33a72c6542f2c8e57ac734c,-0.404,3.8,1468.0,-0.464,38.0,10000.0,9959.58,469.0,279.0,129.0,,61.0,10,3.0,2.0,60,12,0.15,5,5,30,80,50,30,60,50,0,0,,
2026-03-18T09:12:35,EURUSD,train,4,Stochastic Mean Reversion,-16.637999999999998,https://www.quantconnect.com/project/28930245/960bd004d8f83c0dbe7596f28ca7609f,-6.243,9.4,1194.0,-1.165,33.0,10000.0,9375.74,388.0,249.0,110.0,26.0,4.0,20,1.5,2.0,20,3,0.15,10,5,35,65,20,15,240,30,0,1,,
2026-03-18T09:06:30,EURUSD,train,4,Stochastic Mean Reversion,-4.0680000000000005,https://www.quantconnect.com/project/28930245/73c447e5a88a736f26805876e83aee9e,0.598,3.4,936.0,-0.522,46.0,10000.0,10059.75,312.0,168.0,144.0,,,14,2.5,1.25,96,3,0.15,8,3,35,70,20,30,60,20,0,0,,
2026-03-18T09:11:09,EURUSD,train,4,Stochastic Mean Reversion,-4.686999999999999,https://www.quantconnect.com/project/28930245/2515c213eb3844b76390a4f9469c2a69,-1.432,2.9,546.0,-1.085,44.0,10000.0,9856.79,182.0,102.0,80.0,,,14,1.5,1.25,96,3,0.15,8,3,30,70,20,30,60,30,1,0,,
2026-03-18T09:09:14,EURUSD,train,4,Stochastic Mean Reversion,-7.688000000000001,https://www.quantconnect.com/project/28930245/1cc27fe7f9977166942052c43c3c80fe,-1.953,2.7,924.0,-0.945,44.0,10000.0,9804.72,308.0,173.0,135.0,,,14,2.5,1.25,96,8,0.15,10,5,25,80,100,30,60,30,1,0,,
2026-03-18T09:09:38,EURUSD,train,4,Stochastic Mean Reversion,-7.872000000000001,https://www.quantconnect.com/project/28930245/86e8856ae27e4349c515756055537f77,-2.174,3.4,1022.0,-0.916,40.0,10000.0,9782.61,309.0,158.0,56.0,,95.0,14,2.5,2.0,30,3,0.15,8,3,35,70,20,30,60,30,0,0,,
2026-03-18T08:59:42,EURUSD,train,4,Stochastic Mean Reversion,-9.683,https://www.quantconnect.com/project/28930245/12d4bf8541e4ede3397cc10133ac7b54,-2.069,2.1,258.0,-1.838,38.0,10000.0,9793.09,86.0,53.0,33.0,,,20,2.5,1.25,96,3,0.15,14,5,35,65,20,30,60,30,0,0,,
2026-03-18T09:13:01,EURUSD,train,4,Stochastic Mean Reversion,-4.846,https://www.quantconnect.com/project/28930245/3e4b4f7eb934b8b35aa5abf843898f9c,-1.546,2.8,555.0,-1.1,44.0,10000.0,9845.43,185.0,104.0,81.0,,,14,1.5,1.25,96,3,0.15,8,3,30,70,20,30,60,20,1,0,,
2026-03-18T09:13:31,EURUSD,train,4,Stochastic Mean Reversion,-1.5550000000000006,https://www.quantconnect.com/project/28930245/58ddcbcefc73e889732069fbc75f42da,2.179,3.0,924.0,-0.278,48.0,10000.0,10217.92,308.0,161.0,147.0,,,20,2.5,1.25,96,3,0.15,8,5,35,70,20,30,60,30,0,0,,
2026-03-18T09:13:55,EURUSD,train,4,Stochastic Mean Reversion,-10.648,https://www.quantconnect.com/project/28930245/b5e19435f05569b5b3493aa2a69aa3f9,-3.749,4.7,960.0,-1.133,43.0,10000.0,9625.07,320.0,182.0,138.0,,,14,1.5,1.25,96,3,0.15,8,5,35,70,20,30,60,30,0,0,,
2026-03-18T09:14:32,EURUSD,train,4,Stochastic Mean Reversion,-6.616,https://www.quantconnect.com/project/28930245/4157b9586162aba06ac478ec064a01b1,-2.953,4.9,462.0,-1.221,31.0,10000.0,9704.67,154.0,106.0,48.0,,,14,1.5,2.0,96,3,0.15,10,3,30,70,20,30,60,30,0,0,,
2026-03-18T09:14:57,EURUSD,train,4,Stochastic Mean Reversion,-5.6979999999999995,https://www.quantconnect.com/project/28930245/4cafbeadf0257d4945832a590c7b318c,-2.32,3.4,741.0,-1.126,43.0,10000.0,9768.04,247.0,141.0,106.0,,,14,2.5,1.25,96,3,0.15,10,5,35,65,20,30,60,30,0,0,,
2026-03-18T09:15:19,EURUSD,train,4,Stochastic Mean Reversion,-6.978000000000001,https://www.quantconnect.com/project/28930245/fa6b24095c10c7e6f5448107c5df747f,-1.735,5.7,942.0,-0.681,34.0,10000.0,9826.53,314.0,207.0,107.0,,,14,1.5,2.0,96,3,0.15,8,3,35,70,20,30,60,30,0,0,,
2026-03-18T09:15:41,EURUSD,train,4,Stochastic Mean Reversion,-10.289000000000001,https://www.quantconnect.com/project/28930245/2c424211185e6d822f959cd8c294cc15,-2.765,3.7,264.0,-1.908,38.0,10000.0,9723.51,88.0,55.0,33.0,,,20,1.5,1.25,96,3,0.15,14,5,35,65,20,30,60,30,0,0,,
2026-03-18T09:16:08,EURUSD,train,4,Stochastic Mean Reversion,-2.3939999999999997,https://www.quantconnect.com/project/28930245/98315804a516bbb5a751e935b0a286dc,-0.207,2.8,497.0,-0.729,35.0,10000.0,9979.28,165.0,108.0,55.0,,2.0,14,2.5,2.0,96,8,0.15,8,3,25,80,20,30,60,30,0,0,,
2026-03-18T09:16:31,EURUSD,train,4,Stochastic Mean Reversion,-21.973999999999997,https://www.quantconnect.com/project/28930245/d8b2754db480b94cb9c649394ae03676,-11.53,12.9,1105.0,-1.598,45.0,10000.0,8847.02,363.0,192.0,155.0,16.0,,14,1.5,1.0,20,8,0.25,10,5,25,80,50,30,60,30,0,1,,
2026-03-18T09:17:06,EURUSD,train,4,Stochastic Mean Reversion,-22.603,https://www.quantconnect.com/project/28930245/b90df26a00b264889052095509c77c55,-8.591,9.3,1364.0,-1.404,31.0,10000.0,9140.89,446.0,298.0,122.0,,26.0,20,2.5,2.0,60,5,0.15,5,3,30,75,200,30,60,20,1,0,,
2026-03-18T09:13:31,EURUSD,train,4,Stochastic Mean Reversion,-1.5550000000000006,https://www.quantconnect.com/project/28930245/58ddcbcefc73e889732069fbc75f42da,2.179,3.0,924.0,-0.278,48.0,10000.0,10217.92,308.0,161.0,147.0,,,20,2.5,1.25,96,3,0.15,8,5,35,70,20,30,60,30,0,0,,
2026-03-18T09:16:08,EURUSD,train,4,Stochastic Mean Reversion,-2.3939999999999997,https://www.quantconnect.com/project/28930245/98315804a516bbb5a751e935b0a286dc,-0.207,2.8,497.0,-0.729,35.0,10000.0,9979.28,165.0,108.0,55.0,,2.0,14,2.5,2.0,96,8,0.15,8,3,25,80,20,30,60,30,0,0,,
2026-03-18T09:06:30,EURUSD,train,4,Stochastic Mean Reversion,-4.0680000000000005,https://www.quantconnect.com/project/28930245/73c447e5a88a736f26805876e83aee9e,0.598,3.4,936.0,-0.522,46.0,10000.0,10059.75,312.0,168.0,144.0,,,14,2.5,1.25,96,3,0.15,8,3,35,70,20,30,60,20,0,0,,
2026-03-18T09:11:09,EURUSD,train,4,Stochastic Mean Reversion,-4.686999999999999,https://www.quantconnect.com/project/28930245/2515c213eb3844b76390a4f9469c2a69,-1.432,2.9,546.0,-1.085,44.0,10000.0,9856.79,182.0,102.0,80.0,,,14,1.5,1.25,96,3,0.15,8,3,30,70,20,30,60,30,1,0,,
2026-03-18T09:13:01,EURUSD,train,4,Stochastic Mean Reversion,-4.846,https://www.quantconnect.com/project/28930245/3e4b4f7eb934b8b35aa5abf843898f9c,-1.546,2.8,555.0,-1.1,44.0,10000.0,9845.43,185.0,104.0,81.0,,,14,1.5,1.25,96,3,0.15,8,3,30,70,20,30,60,20,1,0,,
2026-03-18T09:17:33,EURUSD,train,4,Stochastic Mean Reversion,-5.763,https://www.quantconnect.com/project/28930245/85fc09453fd4fbe2398417995acc5012,-2.385,3.3,506.0,-1.126,32.0,10000.0,9761.47,168.0,115.0,51.0,,2.0,14,2.5,2.0,96,3,0.15,8,3,30,80,20,30,240,30,0,0,,
2026-03-18T09:18:11,EURUSD,train,4,Stochastic Mean Reversion,-29.701999999999998,https://www.quantconnect.com/project/28930245/9ca7dac5695fc695c8f420f6b9faf559,-9.184,10.7,1763.0,-1.256,31.0,10000.0,9081.61,585.0,401.0,176.0,,8.0,20,2.5,2.0,96,3,0.15,8,5,35,80,200,30,60,30,0,0,,
2026-03-18T09:18:34,EURUSD,train,4,Stochastic Mean Reversion,-8.464,https://www.quantconnect.com/project/28930245/572fd928d8e8b340b5446bb393b24d37,-3.526,4.6,831.0,-1.196,43.0,10000.0,9647.42,277.0,158.0,119.0,,,14,1.5,1.25,96,3,0.15,8,3,30,70,20,30,60,20,0,0,,
2026-03-18T09:19:21,EURUSD,train,4,Stochastic Mean Reversion,-4.227,https://www.quantconnect.com/project/28930245/3ba2eb2c883e742266bd71ec7c3a4ce6,0.33,3.5,921.0,-0.569,46.0,10000.0,10032.98,307.0,166.0,141.0,,,14,2.5,1.25,96,3,0.15,8,3,35,70,20,30,60,30,0,0,,
2026-03-18T09:19:53,EURUSD,train,4,Stochastic Mean Reversion,-2.235,https://www.quantconnect.com/project/28930245/43d34fee080fab8668007d4413685d88,-0.018,2.5,678.0,-0.739,46.0,10000.0,9998.17,226.0,123.0,103.0,,,10,2.5,1.25,96,8,0.15,8,3,25,70,20,30,60,30,0,0,,
2026-03-18T09:20:16,EURUSD,train,4,Stochastic Mean Reversion,-3.8270000000000004,https://www.quantconnect.com/project/28930245/5589f69823cdfb2e4bd0571a7ba006b8,-0.64,3.3,801.0,-0.779,45.0,10000.0,9935.98,267.0,147.0,120.0,,,14,2.5,1.25,96,3,0.15,8,3,30,70,20,30,60,20,0,0,,
2026-03-18T09:20:40,EURUSD,train,4,Stochastic Mean Reversion,-4.777,https://www.quantconnect.com/project/28930245/2ebe441d6074c1562a282a0c42bd7ec2,-1.639,3.0,630.0,-1.046,44.0,10000.0,9836.13,210.0,118.0,92.0,,,14,1.5,1.25,96,3,0.15,8,3,35,70,20,30,60,20,1,0,,
2026-03-18T09:21:14,EURUSD,train,4,Stochastic Mean Reversion,-1.7060000000000002,https://www.quantconnect.com/project/28930245/8f1b6a6b1595d6f335adc83be5827f8a,0.77,3.1,801.0,-0.542,46.0,10000.0,10077.0,267.0,143.0,124.0,,,20,2.5,1.25,96,3,0.15,8,3,30,70,20,30,60,20,0,0,,
2026-03-18T09:21:49,EURUSD,train,4,Stochastic Mean Reversion,-35.04600000000001,https://www.quantconnect.com/project/28930245/0d9d20d6041138a53f30c371e5f9a97d,-10.938,13.1,1941.0,-1.636,37.0,10000.0,8906.23,634.0,380.0,214.0,,39.0,14,2.5,1.5,48,12,0.15,5,3,25,65,100,30,60,20,0,0,,
2026-03-18T09:22:16,EURUSD,train,4,Stochastic Mean Reversion,-58.12700000000001,https://www.quantconnect.com/project/28930245/722e45f667b74dc021ade5b0706319f2,-19.692,25.6,2050.0,-1.045,37.0,10000.0,8030.8,638.0,366.0,136.0,136.0,,10,2.0,2.0,30,8,0.35,10,5,35,75,200,30,60,20,0,1,,
2026-03-18T09:13:31,EURUSD,train,4,Stochastic Mean Reversion,-1.5550000000000006,https://www.quantconnect.com/project/28930245/58ddcbcefc73e889732069fbc75f42da,2.179,3.0,924.0,-0.278,48.0,10000.0,10217.92,308.0,161.0,147.0,,,20,2.5,1.25,96,3,0.15,8,5,35,70,20,30,60,30,0,0,,
2026-03-18T09:21:14,EURUSD,train,4,Stochastic Mean Reversion,-1.7060000000000002,https://www.quantconnect.com/project/28930245/8f1b6a6b1595d6f335adc83be5827f8a,0.77,3.1,801.0,-0.542,46.0,10000.0,10077.0,267.0,143.0,124.0,,,20,2.5,1.25,96,3,0.15,8,3,30,70,20,30,60,20,0,0,,
2026-03-18T09:19:53,EURUSD,train,4,Stochastic Mean Reversion,-2.235,https://www.quantconnect.com/project/28930245/43d34fee080fab8668007d4413685d88,-0.018,2.5,678.0,-0.739,46.0,10000.0,9998.17,226.0,123.0,103.0,,,10,2.5,1.25,96,8,0.15,8,3,25,70,20,30,60,30,0,0,,
2026-03-18T09:16:08,EURUSD,train,4,Stochastic Mean Reversion,-2.3939999999999997,https://www.quantconnect.com/project/28930245/98315804a516bbb5a751e935b0a286dc,-0.207,2.8,497.0,-0.729,35.0,10000.0,9979.28,165.0,108.0,55.0,,2.0,14,2.5,2.0,96,8,0.15,8,3,25,80,20,30,60,30,0,0,,
2026-03-18T09:20:16,EURUSD,train,4,Stochastic Mean Reversion,-3.8270000000000004,https://www.quantconnect.com/project/28930245/5589f69823cdfb2e4bd0571a7ba006b8,-0.64,3.3,801.0,-0.779,45.0,10000.0,9935.98,267.0,147.0,120.0,,,14,2.5,1.25,96,3,0.15,8,3,30,70,20,30,60,20,0,0,,
2026-03-18T09:22:40,EURUSD,train,4,Stochastic Mean Reversion,-2.1710000000000003,https://www.quantconnect.com/project/28930245/f3bddf087de72380e28a6295270d4455,0.226,1.9,513.0,-0.799,46.0,10000.0,10022.6,171.0,92.0,79.0,,,14,2.5,1.25,96,8,0.15,8,3,25,80,20,30,60,30,0,0,,
2026-03-18T09:23:15,EURUSD,train,4,Stochastic Mean Reversion,-3.9610000000000003,https://www.quantconnect.com/project/28930245/e89cb9ef848e581dddc192fddbf618bc,-1.003,2.5,597.0,-0.986,44.0,10000.0,9899.7,199.0,111.0,88.0,,,14,2.5,1.25,96,8,0.15,8,3,30,80,20,30,60,30,0,0,,
2026-03-18T09:23:54,EURUSD,train,4,Stochastic Mean Reversion,-2.719,https://www.quantconnect.com/project/28930245/ed7fbf278198c1ee9a222133f3bbf5c7,-0.376,2.9,717.0,-0.781,45.0,10000.0,9962.4,239.0,131.0,108.0,,,14,2.5,1.25,96,8,0.15,8,5,35,80,20,30,60,30,0,0,,
2026-03-18T09:24:17,EURUSD,train,4,Stochastic Mean Reversion,-3.6879999999999997,https://www.quantconnect.com/project/28930245/00f29e8995950463f1700472d080aee6,-0.613,2.3,465.0,-1.025,45.0,10000.0,9938.73,155.0,86.0,69.0,,,20,2.5,1.25,96,3,0.15,10,3,30,70,20,30,60,20,0,0,,
2026-03-18T09:24:45,EURUSD,train,4,Stochastic Mean Reversion,-1.125,https://www.quantconnect.com/project/28930245/859b48bbb64c044db5fc25ee03446f70,0.456,2.5,650.0,-0.527,35.0,10000.0,10045.6,215.0,138.0,72.0,,5.0,14,2.5,2.0,96,8,0.15,8,3,25,70,20,30,60,30,0,0,,
2026-03-18T09:25:19,EURUSD,train,4,Stochastic Mean Reversion,-0.2629999999999999,https://www.quantconnect.com/project/28930245/aab3d1af208374c6b0c0defeeab029c3,1.352,2.4,765.0,-0.455,47.0,10000.0,10135.19,255.0,135.0,120.0,,,20,2.5,1.25,96,8,0.15,8,3,30,70,20,30,60,20,0,0,,
2026-03-18T09:25:51,EURUSD,train,4,Stochastic Mean Reversion,-0.9349999999999999,https://www.quantconnect.com/project/28930245/1646f831e2482e8b48b12553aae55119,0.811,2.2,681.0,-0.582,47.0,10000.0,10081.13,227.0,121.0,106.0,,,14,2.5,1.25,96,8,0.15,8,3,25,70,20,30,60,30,0,0,,
2026-03-18T09:26:15,EURUSD,train,4,Stochastic Mean Reversion,-2.2960000000000003,https://www.quantconnect.com/project/28930245/e2be5d7915601c1147526c230166fd5c,-0.271,2.2,684.0,-0.675,38.0,10000.0,9972.95,216.0,125.0,55.0,,36.0,14,2.5,2.0,48,8,0.15,8,3,25,70,20,30,60,20,0,0,,
